id,status,title,slug,date,modified,word_count,main_word_count,has_sources,source_items,source_links,bare_source_urls,internal_links,external_links,has_thumb,thumb_alt,focus,seo,desc,faq_visible,faq_schema,traffic,issues
553,publish,آزمایش های بل: چگونه درهم تنیدگی اثبات شد!,bell-experiments,2026-09-03 03:05:05,2026-09-03 03:05:06,1577,1489,True,5,0,0,7,0,True,اینفوگرافیک آموزشی «آزمایش های بل: چگونه درهم تنیدگی اثبات شد!»,,,آزمایش‌های بل چه ثابت کردند؟ از فریدمن و کلاوزر تا آزمون‌های بدون‌روزنهٔ ۲۰۱۵ و جایزهٔ نوبل ۲۰۲۲.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد کلیدواژه کانونی
559,publish,آیا درهم تنیدگی یعنی اطلاعات سریع تر از نور منتقل می شود؟,entanglement-myths,2026-09-03 03:10:43,2026-09-03 03:10:44,1122,1066,True,3,0,0,6,0,True,اینفوگرافیک آموزشی «آیا درهم تنیدگی یعنی اطلاعات سریع تر از نور منتقل می شود؟»,,,پنج افسانهٔ رایج دربارهٔ درهم‌تنیدگی: از ارتباط فراتر از نور تا پیوند ذهن‌ها — و اینکه فیزیک واقعاً چه می‌گوید.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد کلیدواژه کانونی
562,publish,آیا مغز انسان از پدیده های کوانتومی استفاده می کند؟ (بررسی ادعاها),brain-quantum-phenomena,2026-09-03 02:50:05,2026-09-18 02:49:40,922,875,True,3,0,0,5,0,True,آیا مغز کوانتومی است,,,آیا مغز یک کامپیوتر کوانتومی است؟ بررسی ادعای پنروز-هامروف و اینکه چرا محیط گرم و شلوغ مغز اجازهٔ همدوسی نمی‌دهد.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد کلیدواژه کانونی
563,publish,آیا هوش مصنوعی از کوانتوم استفاده می کند؟,does-ai-use-quantum,2026-09-03 02:50:33,2026-09-03 02:50:34,885,854,True,2,0,0,3,0,True,اینفوگرافیک آموزشی «آیا هوش مصنوعی از کوانتوم استفاده می کند؟»,,,آیا هوش مصنوعی از کوانتوم استفاده می‌کند؟ نه — مدل‌های امروزی روی تراشهٔ کلاسیک کار می‌کنند. فرق احتمال آماری با احتمال کوانتومی.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
564,publish,آیا کوانتوم ثابت می کند خدا وجود دارد یا ندارد؟,does-quantum-prove-god,2026-09-03 03:03:59,2026-09-03 03:03:59,877,834,True,2,0,0,4,0,True,اینفوگرافیک آموزشی «آزمایش آسپه ۱۹۸۲ چه بود؟»,,,آیا کوانتوم وجود خدا را ثابت یا رد می‌کند؟ چرا این پرسش از جنس فیزیک نیست و استدلال‌های دو طرف کجا اشتباه می‌کنند.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
565,publish,آیا کوانتوم یعنی چندجهانی واقعی است؟,is-many-worlds-real,2026-09-03 02:52:30,2026-09-03 02:52:30,961,932,True,2,0,0,4,0,True,اینفوگرافیک آموزشی «آیا کوانتوم یعنی چندجهانی واقعی است؟»,,,آیا جهان‌های موازی واقعی‌اند؟ ایدهٔ اورت کجای فیزیک ایستاده، چرا آزمون‌پذیر نیست، و چه چیزی از آن نتیجه نمی‌شود.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد کلیدواژه کانونی
568,publish,اینشتین و اثر فوتوالکتریک (نه فقط نسبیت),einstein-photoelectric-effect,2026-09-03 03:11:09,2026-09-03 03:11:10,926,887,True,2,0,0,5,0,True,اینفوگرافیک آموزشی «اینشتین و اثر فوتوالکتریک (نه فقط نسبیت)»,,,چرا نوبل اینشتین برای نسبیت نبود؟ اثر فوتوالکتریک، ایدهٔ بستهٔ نور، و مقاله‌ای که در سال معجزهٔ ۱۹۰۵ نوشت.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد کلیدواژه کانونی
569,publish,برهم نهی چیست؟ وقتی یک ذره «هم این است هم آن»,superposition-explained,2026-09-03 03:01:36,2026-09-03 03:01:37,832,795,True,2,0,0,8,0,False,,,,برهم‌نهی کوانتومی به زبان ساده: چرا «هم صفر هم یک» توصیف دقیقی نیست و منظور فیزیک‌دان‌ها از دامنهٔ احتمال چیست.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | فاقد تصویر شاخص | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
571,publish,تفاوت جبرگرایی کلاسیک و احتمال کوانتومی,determinism-vs-probability,2026-09-03 02:58:03,2026-09-03 02:58:04,833,803,True,2,0,0,4,0,True,اینفوگرافیک آموزشی «تفاوت جبرگرایی کلاسیک و احتمال کوانتمی»,,,فرق جبرگرایی کلاسیک با احتمال کوانتومی چیست؟ از دیو لاپلاس تا اختلاف اینشتین و بور، و داوری نهایی آزمایش‌های بل.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
575,publish,چرا «نفهمیدنِ درست» کوانتوم، خودش یک دستاورد است؟,quantum-understanding-achievement,2026-09-03 03:02:34,2026-09-03 03:03:20,879,847,True,2,0,0,3,0,True,اینفوگرافیک آموزشی «چرا «نفهمیدنِ درست» کوانتوم، خودش یک دستاورد است؟»,,,فهمیدن کوانتوم یعنی چه و تا کجا برای یک غیرمتخصص ممکن است؟ مرز میان شهود درست، تمثیل مفید و ریاضیات تخصصی.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
288,publish,دوگانگی موج و ذره,wave-particle-duality,2026-09-03 03:42:05,2026-09-18 02:16:25,1042,1042,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «دوگانگی موج و ذره»,,,دوگانگی موج و ذره یعنی چه؟ از آزمایش دو شکاف یانگ تا فوتون اینشتین و موج دوبروی؛ و چرا توضیح رایج «گاهی موج، گاهی ذره» نادرست است.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
289,publish,تابع موج چیست؟ کامل‌ترین نقشهٔ یک ذره — ولی خودش واقعیت نیست,wave-function,2026-09-03 03:40:21,2026-09-16 00:39:29,1725,1502,True,4,0,0,11,0,True,اینفوگرافیک آموزشی «تابع موج چیست؟ کامل‌ترین نقشهٔ یک ذره — ولی خودش واقعیت نیست»,تابع موج,تابع موج چیست؟ توضیح سادهٔ wave function,تابع موج مثل نقشهٔ هواشناسیِ یک ذره است: احتمال را پیش‌بینی می‌کند، خودش باران نیست. قاعدهٔ بورن، تداخل و فروپاشی را در زبان ساده توضیح داده‌ایم.,1,False,red,بخش منابع بدون لینک قابل‌کلیک
291,publish,اندازه‌گیری و فروپاشی در کوانتوم؛ بزرگ‌ترین درزِ مکانیک کوانتومی,quantum-measurement,2026-09-03 03:38:59,2026-09-16 00:39:23,1173,1085,True,4,0,0,5,0,True,اینفوگرافیک آموزشی «اندازه‌گیری و فروپاشی در کوانتوم؛ بزرگ‌ترین درزِ مکانیک کوانتمی»,اندازه‌گیری کوانتومی,اندازه‌گیری کوانتومی چیست؟ مسئله‌ای که صد سال است حل نشده,مکانیک کوانتوم دو قانون دارد که با هم جور درنمی‌آیند: تکاملِ قطعی و فروپاشیِ تصادفی. اندازه‌گیری، واهمدوسی و چهار تفسیر اصلی را ساده توضیح داده‌ایم.,0,False,red,بخش منابع بدون لینک قابل‌کلیک
292,publish,اسپین؛ چرخشی که چرخش نیست,quantum-spin,2026-09-03 03:38:01,2026-09-03 03:38:01,930,930,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «اسپین؛ چرخشی که چرخش نیست»,,,اسپین کوانتومی چیست و چرا نامش گمراه‌کننده است؟ آزمایش اشترن-گرلاخ، اصل طرد پاؤلی، و اینکه چرا دست شما از میز رد نمی‌شود.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
293,publish,ترازهای انرژی و کوانتش,energy-levels,2026-09-03 03:36:46,2026-09-18 02:43:18,904,904,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «ترازهای انرژی و کوانتش»,,,ترازهای انرژی چیست و چرا الکترون فقط مقادیر مشخصی انرژی دارد؟ قیاس سیم گیتار، خطوط طیفی، و چرا ثانیه با اتم سزیم تعریف می‌شود.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
294,publish,واهمدوسی (Decoherence)؛ چرا گربه‌ای را نمی‌بینیم که هم‌زمان زنده و مرده باشد؟,decoherence,2026-09-03 03:32:17,2026-09-16 00:39:09,1574,1264,True,4,0,0,7,0,True,اینفوگرافیک آموزشی «واهمدوسی (Decoherence)؛ چرا گربه‌ای را نمی‌بینیم که هم‌زمان زنده و مرده باشد؟»,واهمدوسی,واهمدوسی چیست؟ چرا دنیا اطرافمان کلاسیک است؟,واهمدوسی دلیل اصلی‌ای است که اجسام بزرگ برهم‌نهی کوانتومی نشان نمی‌دهند. در زبان ساده: چرا سکهٔ چرخان کیوبیت نیست و چرا دنیا اطرافمان «کلاسیک» به نظر می‌رسد.,0,False,red,بخش منابع بدون لینک قابل‌کلیک
295,publish,ثابت پلانک؛ کوچک‌ترین واحد جهان,planck-constant,2026-09-03 03:34:46,2026-09-03 03:34:51,960,960,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «ثابت پلانک؛ کوچک‌ترین واحد جهان»,,,ثابت پلانک چیست و چرا مهم‌ترین عدد فیزیک است؟ از فاجعهٔ فرابنفش تا بازتعریف کیلوگرم در سال ۲۰۱۹ و مقیاس پلانک؛ مرز واقعی فیزیک امروز.,0,False,red,فاقد بخش منابع | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
300,publish,اثر فوتوالکتریک,photoelectric-effect,2026-09-03 03:49:03,2026-09-18 02:40:29,746,746,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «اثر فوتوالکتریک»,,,اثر فوتوالکتریک چیست و چرا اینشتین برای آن نوبل گرفت، نه برای نسبیت؟ تابع کار، فوتون، و پایهٔ سلول خورشیدی.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
305,publish,ابررسانایی,superconductivity,2026-09-03 03:45:19,2026-09-18 02:44:59,881,881,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «ابررسانایی»,,,ابررسانایی چیست و چرا مقاومت صفر می‌شود؟ جفت‌های کوپر، اثر مایسنر و آهنربای شناور، و چرا هنوز در سیم برق شهر نیست.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
310,publish,تفسیر کپنهاگی,copenhagen-interpretation,2026-09-03 03:21:45,2026-09-03 03:21:56,716,716,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «تفسیر کپنهاگی»,,,تفسیر کپنهاگی چه می‌گوید؟ اصل مکملیت، مرز مبهم کلاسیک و کوانتومی، رقبایش، و چرا «ناظر» به معنای انسان نیست.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
311,publish,تفسیر جهان‌های موازی,many-worlds-interpretation,2026-09-03 03:22:45,2026-09-03 03:22:45,824,824,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «تفسیر جهان‌های موازی»,,,تفسیر جهان‌های موازی چه می‌گوید؟ ایدهٔ هیو اورت، مسئلهٔ احتمال، سه ایراد جدی، و سوءتفاهم‌های رایج فرهنگ عامه.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
313,publish,لیزر چطور کار می‌کند؟,how-lasers-work,2026-09-03 03:23:50,2026-09-03 03:23:51,844,844,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «لیزر چطور کار می‌کند؟»,,,لیزر چطور کار می‌کند؟ گسیل القایی اینشتین، وارونگی جمعیت، حفرهٔ تشدید، و چرا لیزر لزوماً پرقدرت نیست.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
314,publish,ترانزیستور؛ کوانتوم در جیب شما,transistor-quantum,2026-09-03 03:25:00,2026-09-03 03:25:01,725,725,False,0,0,0,0,0,True,رمزگذاری پساکوانتومی، قفل های تازه اینترنت,,,ترانزیستور چطور کار می‌کند؟ شکاف نواری، نیمه‌رساناها، ناخالص‌سازی، و چرا همان تونل‌زنی کوانتومی حالا مانع کوچک‌تر شدنش شده.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
315,publish,ساعت اتمی و جی‌پی‌اس,atomic-clock-gps,2026-09-03 03:25:44,2026-09-03 03:25:44,832,832,False,0,0,0,0,0,True,اینفوگرافیک آموزشی «ساعت اتمی و جی‌پی‌اس»,,,ساعت اتمی چطور کار می‌کند و چرا جی‌پی‌اس بدون آن ممکن نیست؟ تعریف ثانیه، تصحیح نسبیتی ۳۸ میکروثانیه، و ساعت‌های نوری نسل بعد.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
511,publish,کوانتوم و پزشکی,quantum-alternative-medicine-science,2026-09-03 03:29:13,2026-09-03 03:29:14,841,841,False,0,0,0,2,0,True,اینفوگرافیک آموزشی «کوانتوم و پزشکی»,,,دستگاه‌های «تشخیص کوانتومی» و طب جایگزین: ادعاها چه می‌گویند، شواهد چه می‌گویند، و تفاوتشان با فناوری واقعی.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
514,publish,ام‌آرآی (MRI) چگونه کار می‌کند؟ ریشهٔ کوانتومی آن,mri-quantum,2026-09-03 03:29:58,2026-09-03 03:29:58,898,898,False,0,0,0,1,0,True,اینفوگرافیک آموزشی «ام‌آرآی (MRI) چگونه کار می‌کند؟ ریشهٔ کوانتمی آن»,,,ام‌آر‌آی چطور با فیزیک کوانتوم کار می‌کند؟ نقش اسپین هسته‌ای، چرا هیچ پرتو یونیزانی در کار نیست، و راز صدای بلند دستگاه.,0,False,red,فاقد بخش منابع | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
2226,publish,عدد کوانتومی چیست؟,quantum-number,2026-09-03 19:25:19,2026-09-03 19:25:20,699,684,True,2,2,0,7,2,False,,عدد کوانتومی,عدد کوانتومی چیست؟ آدرس الکترون با چهار عدد | کوانتوم پدیا,عددهای کوانتومی چیستند و چه نقشی در توصیف الکترون دارند؟ توضیحی ساده دربارهٔ چهار عدد کوانتومی، تراز انرژی، اوربیتال و اسپین.,0,False,red,فاقد تصویر شاخص | ۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2229,publish,کوارک چیست؟,quark,2026-09-03 19:27:09,2026-09-18 02:44:31,644,640,True,1,1,0,5,1,True,اینفوگرافیک آموزشی «کوارک چیست؟»,کوارک,کوارک چیست؟ ذره‌ای که هرگز تنها دیده نمی‌شود | کوانتوم پدیا,کوارک چیست و چرا نمی‌شود آن را جدا کرد؟ توضیحی ساده دربارهٔ شش طعم کوارک، بار رنگی، گلوئون و نقش آن در ساختن پروتون و نوترون.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2232,publish,پادماده چیست؟,antimatter,2026-09-03 19:26:44,2026-09-03 19:26:44,595,591,True,1,1,0,5,1,True,معادلۀ دیراک، الکترون و پوزیترون با دو فوتون؛ نمودار پیش‌بینی ریاضی پیش از مشاهده,پادماده,پادماده چیست؟ تصویر آینه‌ای ماده | کوانتوم پدیا,پادماده چیست و ضدذره‌ها چه فرقی با ذره‌ها دارند؟ توضیحی ساده دربارهٔ نابودی ماده و پادماده، کشف پوزیترون و کاربرد پزشکی PET.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2235,publish,اسپین هسته‌ای چیست؟,nuclear-spin,2026-09-03 19:26:56,2026-09-03 19:26:56,536,530,True,1,1,0,5,1,True,اینفوگرافیک آموزشی «اسپین هسته‌ای چیست؟»,اسپین هسته‌ای,اسپین هسته‌ای چیست؟ آهنرباهای درون بدن | کوانتوم پدیا,اسپین هسته‌ای چیست و چه ربطی به دستگاه MRI دارد؟ توضیحی ساده دربارهٔ هسته‌های آهنربامانند، تقدیم، تشدید مغناطیسی هسته‌ای و کاربرد آن در پزشکی.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2225,publish,حالت کوانتومی چیست؟ چرا «الکترون کجاست؟» پرسش اشتباه است؟,quantum-state,2026-09-03 19:27:53,2026-09-16 00:39:24,1236,1038,True,4,0,0,10,0,True,,حالت کوانتومی,حالت کوانتومی چیست؟ توضیح سادهٔ پایهٔ کوانتوم,حالت کوانتومی کامل‌ترین توصیفی است که فیزیک از یک سامانهٔ کوانتومی دارد — نه مختصات کلاسیک. رابطهٔ آن با تابع موج، برهم‌نهی و اندازه‌گیری را ساده توضیح داده‌ایم.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | تصویر شاخص بدون ALT
2227,publish,ناظر در کوانتوم چیست؟,observer,2026-09-03 20:31:16,2026-09-19 04:48:15,1457,1227,True,4,0,0,7,0,True,,ناظر در کوانتوم,ناظر در کوانتوم چیست؟ واقعیتِ «نگاه کردن»,در کوانتوم «ناظر» یک آدمِ آگاه نیست؛ اندازه‌گیری و برهم‌کنش فیزیکی است. نقش ناظر را در آزمایش دو شکاف، پارادوکس دوستان ویگنر و واهمدوسی ساده توضیح داده‌ایم.,0,False,red,بخش منابع بدون لینک قابل‌کلیک | تصویر شاخص بدون ALT
2228,publish,اصل مکملیت چیست؟,complementarity-principle,2026-09-03 20:31:16,2026-09-19 04:47:24,830,816,True,2,2,0,6,2,True,Alt Image: اصل مکملیت؛ نمایش رفتار دوگانه موجی و ذره‌ای یک سامانه کوانتومی و وابستگی نتیجه به نوع آزمایش.,اصل مکملیت,اصل مکملیت چیست؟ توضیح ساده | کوانتوم پدیا,اصل مکملیت در کوانتوم چیست؟ توضیحی روان و علمی دربارهٔ این ایده که نور و ماده گاهی به توصیف‌های متفاوت اما مکمل نیاز دارند.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2230,publish,نوترینو چیست؟,neutrino,2026-09-03 20:31:16,2026-09-18 02:21:49,560,556,True,1,1,0,5,1,True,اینفوگرافیک آموزشی «نوترینو چیست؟»,نوترینو,نوترینو چیست؟ ذرهٔ شبح‌مانندی که از بدن ما رد می‌شود | کوانتوم پدیا,نوترینو چیست و چرا به آن ذرهٔ شبح می‌گویند؟ توضیحی ساده دربارهٔ سه نوع نوترینو، نوسان نوترینو، جرم و نقش آن در فیزیک ذرات.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2231,publish,بوزون هیگز چیست؟,higgs-boson,2026-09-03 19:27:21,2026-09-18 02:42:42,577,572,True,1,1,0,5,1,True,اینفوگرافیک آموزشی «بوزون هیگز چیست؟»,بوزون هیگز,بوزون هیگز چیست؟ ذرهٔ خدا و راز جرم | کوانتوم پدیا,بوزون هیگز چیست و میدان هیگز چطور به ذرات جرم می‌دهد؟ توضیحی ساده دربارهٔ کشف ۲۰۱۲، لقب «ذرهٔ خدا» و نقش هیگز در مدل استاندارد.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2233,publish,مدل استاندارد چیست؟,standard-model,2026-09-03 20:31:16,2026-09-18 02:22:39,536,531,True,1,1,0,5,1,True,اینفوگرافیک آموزشی «مدل استاندارد چیست؟»,مدل استاندارد,مدل استاندارد چیست؟ نقشهٔ ماده و نیروها | کوانتوم پدیا,مدل استاندارد فیزیک ذرات چیست و چه چیزهایی را توصیف می‌کند؟ توضیحی ساده دربارهٔ کوارک‌ها، لپتون‌ها، نیروها و محدودیت‌های مدل استاندارد.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2247,publish,حافظهٔ فلش چطور کار می‌کند؟,flash-memory,2026-09-03 20:31:16,2026-09-03 20:31:16,519,514,True,1,1,0,6,1,True,اینفوگرافیک آموزشی «حافظهٔ فلش چطور کار می‌کند؟»,حافظهٔ فلش,حافظهٔ فلش چطور کار می‌کند؟ تونل‌زنی کوانتومی | کوانتوم پدیا,حافظهٔ فلش چیست و چرا بدون برق داده نگه می‌دارد؟ توضیح سادهٔ تونل‌زنی کوانتومی، دروازهٔ شناور و حافظهٔ غیرفرّار.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2248,publish,میکروسکوپ تونلی چیست؟,scanning-tunneling-microscope,2026-09-03 20:31:16,2026-09-18 02:21:16,478,472,True,1,1,0,6,1,True,اینفوگرافیک آموزشی «میکروسکوپ تونلی چیست؟»,میکروسکوپ تونلی,میکروسکوپ تونلی چیست؟ دیدن اتم‌ها با تونل‌زنی | کوانتوم پدیا,میکروسکوپ تونلی روبشی (STM) چگونه اتم‌ها را می‌بیند؟ توضیح سادهٔ تونل‌زنی کوانتومی و کاربردهایش به زبان ساده.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2249,publish,فیبر نوری چگونه کار می‌کند؟,fiber-optics,2026-09-03 20:31:16,2026-09-19 04:42:49,475,470,True,1,1,0,6,1,True,اینفوگرافیک آموزشی «فیبر نوری چگونه کار می‌کند؟»,فیبر نوری,فیبر نوری چگونه کار می‌کند؟ بازتاب کلی داخلی | کوانتوم پدیا,فیبر نوری چیست و نور چطور داخلش می‌ماند؟ توضیح بازتاب کلی داخلی و نقش فیبر در رمزنگاری و فرابرد کوانتومی.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2250,publish,برتری کوانتومی چیست؟,quantum-supremacy,2026-09-03 20:29:48,2026-09-03 20:29:48,595,578,True,2,2,0,6,2,True,اینفوگرافیک آموزشی «برتری کوانتمی چیست؟»,برتری کوانتومی,برتری کوانتومی چیست؟ آزمایش گوگل و مرز کلاسیک | کوانتوم پدیا,برتری کوانتومی یعنی چه و آزمایش سیکامور گوگل در ۲۰۱۹ چه نشان داد؟ توضیح سادهٔ برتری و مزیت کوانتومی به زبان ساده.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2251,publish,الگوریتم شور چیست؟,shor-algorithm,2026-09-03 20:29:57,2026-09-18 02:34:53,482,472,True,2,2,0,5,2,True,اینفوگرافیک آموزشی «الگوریتم شور چیست؟»,الگوریتم شور,الگوریتم شور چیست؟ شکستن رمز با تجزیهٔ کوانتومی | کوانتوم پدیا,الگوریتم شور چگونه اعداد بزرگ را تجزیه می‌کند و چرا رمزنگاری RSA را تهدید می‌کند؟ توضیح سادهٔ دوره‌یابی کوانتومی.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2252,publish,الگوریتم گروور چیست؟,grover-algorithm,2026-09-03 20:30:44,2026-09-18 02:17:46,457,443,True,2,2,0,5,2,True,اینفوگرافیک آموزشی «الگوریتم گروور چیست؟»,الگوریتم گروور,الگوریتم گروور چیست؟ جست‌وجوی کوانتومی √N | کوانتوم پدیا,الگوریتم گروور چگونه جست‌وجوی نامرتب را تسریع می‌کند و در رمزنگاری چه اثری دارد؟ توضیح سادهٔ تقویت دامنه و جست‌وجوی کوانتومی.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2253,publish,تصحیح خطای کوانتومی چیست؟,quantum-error-correction,2026-09-03 20:30:44,2026-09-18 02:36:31,446,436,True,2,2,0,6,2,True,اینفوگرافیک آموزشی «تصحیح خطای کوانتمی چیست؟»,تصحیح خطای کوانتومی,تصحیح خطای کوانتومی چیست؟ کیوبیت منطقی و سندرم | کوانتوم پدیا,تصحیح خطای کوانتومی چگونه بدون کپی و اندازه‌گیری، خطای کیوبیت‌ها را رفع می‌کند؟ توضیح سادهٔ کیوبیت منطقی، کد شور و سندرم.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2254,publish,چگالش بوز-اینشتین چیست؟,bose-einstein-condensate,2026-09-03 20:30:44,2026-09-03 20:30:44,515,508,True,1,1,0,6,1,True,اینفوگرافیک آموزشی «چگالش بوز-اینشتین چیست؟»,چگالش بوز-اینشتین,چگالش بوز-اینشتین چیست؟ سردترین حالت ماده | کوانتوم پدیا,چگالش بوز-اینشتین (BEC) چیست و چرا اینشتین آن را پیش‌بینی کرد؟ توضیح سادهٔ سردترین و عجیب‌ترین حالت ماده.,0,False,yellow,۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2255,publish,همجوشی ستارگان چگونه ممکن است؟,stellar-fusion,2026-09-03 20:30:44,2026-09-03 20:30:44,509,504,True,1,1,0,5,1,False,,همجوشی ستارگان,همجوشی ستارگان چگونه ممکن است؟ راز تونل‌زنی | کوانتوم پدیا,چرا خورشید می‌سوزد در حالی که داغِ کافی نیست؟ توضیح سادهٔ نقش تونل‌زنی کوانتومی در همجوشی ستارگان.,0,False,red,فاقد تصویر شاخص | ۵۰۰ تا ۸۹۹ کلمه | کمتر از ۳ منبع لینک‌دار
2256,publish,قضیهٔ عدم‌کپی چیست؟,no-cloning-theorem,2026-09-03 20:30:44,2026-09-03 20:30:44,442,436,True,1,1,0,6,1,True,یک کیوبیت با وضعیت |ψ>، ماشین کپی با علامت ممنوع و دو خروجی ناممکن؛ نمودار وضعیت‌های ناسازگار,قضیهٔ عدم‌کپی,قضیهٔ عدم‌کپی چیست؟ چرا نمی‌شود کیوبیت را کپی کرد | کوانتوم پدیا,قضیهٔ عدم‌کپی چیست و چرا کپی کردن حالت کوانتومی ناممکن است؟ توضیح سادهٔ نقش آن در رمزنگاری و تصحیح خطای کوانتومی.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2257,publish,گیت کوانتومی چیست؟,quantum-gate,2026-09-03 20:30:44,2026-09-18 02:42:14,419,414,True,1,1,0,7,1,True,اینفوگرافیک آموزشی «گیت کوانتمی چیست؟»,گیت کوانتومی,گیت کوانتومی چیست؟ دروازه‌های محاسبهٔ کوانتومی | کوانتوم پدیا,گیت کوانتومی چیست و چه فرقی با گیت کلاسیک دارد؟ توضیح سادهٔ گیت هادامارد، CNOT و نقش گیت‌ها در الگوریتم‌های کوانتومی.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
2258,publish,شبیه‌سازی کوانتومی چیست؟,quantum-simulation,2026-09-03 20:30:44,2026-09-03 20:30:44,404,387,True,2,2,0,5,2,True,اینفوگرافیک آموزشی «شبیه‌سازی کوانتمی چیست؟»,شبیه‌سازی کوانتومی,شبیه‌سازی کوانتومی چیست؟ ایدهٔ فاینمن | کوانتوم پدیا,شبیه‌سازی کوانتومی چیست و چرا رایانهٔ کلاسیک از شبیه‌سازی مولکول‌ها عاجز است؟ توضیح سادهٔ ایدهٔ فاینمن و کاربردهایش.,0,False,red,کمتر از ۵۰۰ کلمه | کمتر از ۳ منبع لینک‌دار
