post_id,slug,url,status,code,severity,category,title,location,evidence,fix
2250,quantum-supremacy,https://qpedia.ir/quantum-supremacy/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«الگوریتم شور»,کلیدواژه را در توضیح متا بگنجانید
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈3.7٪ (9 تکرار کلیدواژه «الگوریتم شور»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,481 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 2 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2251,shor-algorithm,https://qpedia.ir/shor-algorithm/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«تصحیح خطای کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈2.7٪ (4 تکرار کلیدواژه «تصحیح خطای کوانتومی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,447 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 2 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2253,quantum-error-correction,https://qpedia.ir/quantum-error-correction/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«قضیهٔ عدم کپی»,کلیدواژه را در توضیح متا بگنجانید
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈3.4٪ (5 تکرار کلیدواژه «قضیهٔ عدم کپی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,438 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2256,no-cloning-theorem,https://qpedia.ir/no-cloning-theorem/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«گیت کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈3.8٪ (8 تکرار کلیدواژه «گیت کوانتومی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,419 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2257,quantum-gate,https://qpedia.ir/quantum-gate/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«شبیه سازی کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈5.9٪ (8 تکرار کلیدواژه «شبیه سازی کوانتومی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,404 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 2 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2258,quantum-simulation,https://qpedia.ir/quantum-simulation/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2230,neutrino,https://qpedia.ir/neutrino/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«نوترینو»,کلیدواژه را در توضیح متا بگنجانید
2230,neutrino,https://qpedia.ir/neutrino/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈5.2٪ (29 تکرار کلیدواژه «نوترینو»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2230,neutrino,https://qpedia.ir/neutrino/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,558 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2230,neutrino,https://qpedia.ir/neutrino/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2230,neutrino,https://qpedia.ir/neutrino/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2230,neutrino,https://qpedia.ir/neutrino/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2233,standard-model,https://qpedia.ir/standard-model/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«مدل استاندارد»,کلیدواژه را در توضیح متا بگنجانید
2233,standard-model,https://qpedia.ir/standard-model/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈7.1٪ (19 تکرار کلیدواژه «مدل استاندارد»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2233,standard-model,https://qpedia.ir/standard-model/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,536 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2233,standard-model,https://qpedia.ir/standard-model/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2233,standard-model,https://qpedia.ir/standard-model/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2233,standard-model,https://qpedia.ir/standard-model/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2240,coherence,https://qpedia.ir/coherence/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«همدوسی»,کلیدواژه را در توضیح متا بگنجانید
2240,coherence,https://qpedia.ir/coherence/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈4.2٪ (18 تکرار کلیدواژه «همدوسی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2240,coherence,https://qpedia.ir/coherence/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,429 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2240,coherence,https://qpedia.ir/coherence/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2240,coherence,https://qpedia.ir/coherence/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2240,coherence,https://qpedia.ir/coherence/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«صفر مطلق»,کلیدواژه را در توضیح متا بگنجانید
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈7.9٪ (17 تکرار کلیدواژه «صفر مطلق»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,431 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2241,absolute-zero,https://qpedia.ir/absolute-zero/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«گسیل تحریکی»,کلیدواژه را در توضیح متا بگنجانید
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,K06,med,کلیدواژه,تراکم کلیدواژه بیش از حد,بدنه,تراکم≈4.6٪ (11 تکرار کلیدواژه «گسیل تحریکی»),تراکم را زیر ~۲.۵٪ نگه دارید (جلوگیری از Keyword Stuffing)
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,480 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 1 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2243,stimulated-emission,https://qpedia.ir/stimulated-emission/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
3348,dilution-refrigerator,https://qpedia.ir/dilution-refrigerator/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,379 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3348,dilution-refrigerator,https://qpedia.ir/dilution-refrigerator/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
3348,dilution-refrigerator,https://qpedia.ir/dilution-refrigerator/,publish,L02,high,پیوند,لینک داخلی شکسته (۴۰۴),لینک #2,«کیوبیت ابررسانا» → https://qpedia.ir/superconducting-qubit/ | نزدیک‌ترین مقصد فعال: https://qpedia.ir/.../superconductivity/,مقصد لینک در سایت وجود ندارد؛ اصلاح یا حذف شود
3348,dilution-refrigerator,https://qpedia.ir/dilution-refrigerator/,publish,L01,med,پیوند,لینک داخلی کمتر از ۳,بدنه,2 لینک داخلی یکتا,حداقل ۳ لینک داخلی مرتبط با انکرتکست طبیعی بدهید
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«تونل زنی کوانتومی پدیده ای»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«تونل زنی کوانتومی پدیده ای»,کلیدواژه را در توضیح متا بگنجانید
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«تونل زنی کوانتومی پدیده ای»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,C09,low,محتوا,بخش پرسش‌های متداول ندارد,تیترها,,افزودن FAQ ساخت‌یافته به پوشش نیت جستجو کمک می‌کند
299,quantum-tunneling,https://qpedia.ir/quantum-tunneling/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,M02,med,عنوان و متا,توضیحات متا خیلی کوتاه,meta description,95 نویسه: «پارادوکس دوست ویگنر چیست؟ آزمایشی فکری که می‌پرسد آیا واقعیت می‌تواند برای دو ناظر متفاوت باشد.»,طول متای مناسب حدود ۱۲۰ تا ۱۶۰ نویسه است
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«پارادوکس دوست ویگنر واقعیت همه»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«پارادوکس دوست ویگنر واقعیت همه»,کلیدواژه را در توضیح متا بگنجانید
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«پارادوکس دوست ویگنر واقعیت همه»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2535,wigner-friend,https://qpedia.ir/wigner-friend/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«جهان یک شبیه سازی نقد»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«جهان یک شبیه سازی نقد»,کلیدواژه را در توضیح متا بگنجانید
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«جهان یک شبیه سازی نقد»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2537,simulation-hypothesis-quantum,https://qpedia.ir/simulation-hypothesis-quantum/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«ریپیتر کوانتومی چاپارخانهٔ درهم تنیدگی»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«ریپیتر کوانتومی چاپارخانهٔ درهم تنیدگی»,کلیدواژه را در توضیح متا بگنجانید
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«ریپیتر کوانتومی چاپارخانهٔ درهم تنیدگی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2753,quantum-repeater,https://qpedia.ir/quantum-repeater/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«شکاف لمب دو تراز نباید»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«شکاف لمب دو تراز نباید»,کلیدواژه را در توضیح متا بگنجانید
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«شکاف لمب دو تراز نباید»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2758,lamb-shift,https://qpedia.ir/lamb-shift/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,K02,med,کلیدواژه,کلیدواژه کانونی در عنوان نیست,post_title,kw=«ابررسانایی توپولوژیک زوج گره لبه»,کلیدواژه را به‌طور طبیعی در عنوان بیاورید
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«ابررسانایی توپولوژیک زوج گره لبه»,کلیدواژه را در توضیح متا بگنجانید
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«ابررسانایی توپولوژیک زوج گره لبه»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
2759,topological-superconductivity,https://qpedia.ir/topological-superconductivity/,publish,X04,low,فنی,رمزِ شِمای Rank Math ثبت نشده,rank_math_schema_*,,قالب شِمای Article خودکار چاپ می‌کند ولی ثبت شمای Rank Math کامل‌تر است
3442,quantum-electrodynamics,https://qpedia.ir/quantum-electrodynamics/,publish,T02,med,عنوان و متا,عنوان خیلی بلند,post_title,77 نویسه: «الکترودینامیک کوانتومی؛ نظریه‌ای که نور و بار را با دقت بی‌سابقه پیوند می‌دهد…»,عنوان را به حدود ۶۰ نویسه کاهش دهید؛ گوگل تیترهای بلند را می‌بُرد یا بازنویسی می‌کند
3442,quantum-electrodynamics,https://qpedia.ir/quantum-electrodynamics/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«الکترودینامیک کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
3442,quantum-electrodynamics,https://qpedia.ir/quantum-electrodynamics/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,341 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3442,quantum-electrodynamics,https://qpedia.ir/quantum-electrodynamics/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
3442,quantum-electrodynamics,https://qpedia.ir/quantum-electrodynamics/,publish,X05,med,فنی,صفحه یتیم (بدون لینک ورودی داخلی),گراف لینک داخلی,هیچ لینک ورودی از مقالات منتشرشدهٔ دیگر,از مقالات مرتبط به این صفحه لینک بدهید
3458,quantum-kernel,https://qpedia.ir/quantum-kernel/,publish,T02,med,عنوان و متا,عنوان خیلی بلند,post_title,72 نویسه: «هستهٔ کوانتومی؛ آیا نگاشت داده به فضای کیوبیت‌ها یادگیری را بهتر می‌کند؟…»,عنوان را به حدود ۶۰ نویسه کاهش دهید؛ گوگل تیترهای بلند را می‌بُرد یا بازنویسی می‌کند
3458,quantum-kernel,https://qpedia.ir/quantum-kernel/,publish,K03,low,کلیدواژه,کلیدواژه کانونی در متای توضیح نیست,meta description,kw=«هستهٔ کوانتومی»,کلیدواژه را در توضیح متا بگنجانید
3458,quantum-kernel,https://qpedia.ir/quantum-kernel/,publish,K04,med,کلیدواژه,کلیدواژه در پاراگراف آغازین نیست,پاراگراف آغازین,kw=«هستهٔ کوانتومی»,در صد کلمهٔ نخست، موضوع (کلیدواژه) روشن شود
3458,quantum-kernel,https://qpedia.ir/quantum-kernel/,publish,C01,high,محتوا,محتوای بسیار نازک,بدنه,392 کلمه,گوگل محتوای «کامل و جامع» می‌خواهد؛ صفحه محتوای کافی ندارد
3458,quantum-kernel,https://qpedia.ir/quantum-kernel/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
567,heisenberg-uncertainty-principle,https://qpedia.ir/heisenberg-uncertainty-principle/,publish,C08,med,محتوا,ارجاع خارجی کمتر از ۳,بدنه,فقط 0 لینک خارجی یکتا,حداقل ۳ لینک معتبر خارجی (DOI/دانشگاه/مرجع علمی) بدهید
567,heisenberg-uncertainty-principle,https://qpedia.ir/heisenberg-uncertainty-principle/,publish,C11,low,محتوا,بدون بخش جمع‌بندی,تیترها,,پایان‌بندی انسانی و روشن داشته باشید
567,heisenberg-uncertainty-principle,https://qpedia.ir/heisenberg-uncertainty-principle/,publish,C12,low,محتوا,بدون پوشش سوءبرداشت رایج,بدنه,,مطابق استاندارد Qpedia، سوءبرداشت‌های رایج اصلاح شود
